model,lmbda,rho,alpha,dobs,seed,betahat,betahat_LB,betahat_UB,betahat_err,rhohat,rhohat_LB,rhohat_UB,rhohat_err,sigmahat,sigmahat_LB,sigmahat_UB,sigmahat_err,X_rmse,Y_rmse,Z_rmse
pinn,0.1,23.0,0.05,10,67,0.632818,,,-2.0338486666666666,21.403196,,,-1.5968039999999988,3.1056042,,,-6.8943958,5.104085605753933,5.722196272796411,7.672713946501764
pinn,0.1,23.0,0.05,10,68,0.64258075,,,-2.0240859166666665,21.32446,,,-1.6755400000000016,3.0778522,,,-6.922147799999999,5.0636988259847024,5.718312586331911,7.673670116329085
pinn,0.1,23.0,0.05,10,69,0.64509714,,,-2.0215695266666667,21.415588,,,-1.5844120000000004,3.1103394,,,-6.8896606,5.082520646488825,5.754261524558346,7.6665676388933495
pinn,0.1,23.0,0.05,10,7,0.6435985,,,-2.0230681666666666,20.798553,,,-2.2014470000000017,3.1696198,,,-6.8303802000000005,5.101854463688163,5.761002035103862,7.643308373097652
pinn,0.1,23.0,0.05,10,70,0.3130813,,,-2.3535853666666666,19.817276,,,-3.1827240000000003,3.447789e-09,,,-9.99999999655221,6.698076982585019,7.1627921403271095,8.049920357189068
pinn,0.1,23.0,0.05,10,71,1.015147,,,-1.6515196666666665,20.520426,,,-2.4795739999999995,5.0735617,,,-4.9264383,5.189950505970796,6.163961390587538,7.359368669171833
pinn,0.1,23.0,0.05,10,72,0.28062004,,,-2.3860466266666664,21.090586,,,-1.9094140000000017,0.040007304,,,-9.959992696,6.81523693531744,7.142681077191279,7.979833437143124
pinn,0.1,23.0,0.05,10,73,0.33558974,,,-2.3310769266666664,20.34654,,,-2.653459999999999,3.2271075e-09,,,-9.999999996772893,6.695667070274069,7.136500349629387,8.064049519318237
pinn,0.1,23.0,0.05,10,74,0.66210616,,,-2.0045605066666665,21.481611,,,-1.518388999999999,3.0177708,,,-6.9822292,5.05339975421204,5.708002411769243,7.690005916916417
pinn,0.1,23.0,0.05,10,75,0.63018167,,,-2.0364849966666663,21.290892,,,-1.7091080000000005,3.1218946,,,-6.8781054,5.0976071648514045,5.730096775478132,7.647262356594409
pinn,0.1,23.0,0.05,10,76,0.3438524,,,-2.3228142666666667,20.469559,,,-2.5304409999999997,8.252632e-05,,,-9.99991747368,6.829820498465054,7.200094885109442,8.027606623533794
pinn,0.1,23.0,0.05,10,77,0.62777007,,,-2.0388965966666666,21.452019,,,-1.547981,3.0659957,,,-6.9340043,5.071227441894058,5.729532777212842,7.679231066116121
pinn,0.1,23.0,0.05,10,78,0.40921304,,,-2.2574536266666665,20.568344,,,-2.4316560000000003,3.3975032e-09,,,-9.999999996602497,6.786837222894222,7.0397680333513355,8.119258901296734
pinn,0.1,23.0,0.05,10,79,0.6598171,,,-2.0068495666666664,21.892576,,,-1.1074240000000017,2.9705784,,,-7.0294216,5.0210171574640485,5.720429524569793,7.7234960460601885
pinn,0.1,23.0,0.05,10,8,0.8906779,,,-1.7759887666666665,20.21942,,,-2.7805800000000005,4.373971,,,-5.626029,5.545298138672235,6.393177969194251,7.39018503065549
pinn,0.1,23.0,0.05,10,80,0.5959894,,,-2.0706772666666664,21.332388,,,-1.6676119999999983,3.2104437,,,-6.7895563,5.1217384775488615,5.785995991312471,7.623031311786913
pinn,0.1,23.0,0.05,10,81,0.62649655,,,-2.0401701166666664,21.512974,,,-1.4870260000000002,3.140309,,,-6.859691,5.094796522952658,5.715551271194001,7.683633482081998
pinn,0.1,23.0,0.05,10,82,0.6429175,,,-2.0237491666666667,21.507092,,,-1.492908,3.0866964,,,-6.9133036,5.06938790554614,5.733124919409538,7.667908750231359
pinn,0.1,23.0,0.05,10,83,0.94376326,,,-1.7229034066666666,19.969439,,,-3.0305609999999987,4.6687307,,,-5.3312693,5.522688480808624,6.359934661700981,7.378818798604624
pinn,0.1,23.0,0.05,10,84,0.38494456,,,-2.2817221066666664,20.387003,,,-2.612997,6.8177806e-09,,,-9.99999999318222,6.74338505997693,7.127169481038482,8.032760933061681
pinn,0.1,23.0,0.05,10,85,0.36627534,,,-2.3003913266666665,20.491177,,,-2.5088229999999996,4.766309e-09,,,-9.999999995233692,6.7534868712369835,7.079931023919107,8.06464631137346
pinn,0.1,23.0,0.05,10,86,0.77048695,,,-1.8961797166666665,19.921463,,,-3.0785370000000007,2.9234054,,,-7.0765946,5.78941921121617,6.5385195497680435,7.338741153528175
pinn,0.1,23.0,0.05,10,87,0.3014221,,,-2.3652445666666666,20.180487,,,-2.8195130000000006,8.805379e-09,,,-9.99999999119462,6.697914877751244,7.21711451310955,8.007252306684785
pinn,0.1,23.0,0.05,10,88,0.22418328,,,-2.4424833866666664,20.678228,,,-2.3217719999999993,7.674506e-09,,,-9.999999992325494,6.815153041475009,7.103666811234162,8.015113306273705
pinn,0.1,23.0,0.05,10,89,0.3695402,,,-2.2971264666666666,20.354904,,,-2.645095999999999,4.777194e-09,,,-9.999999995222806,6.722305060703901,7.123536707094907,8.052933845538613
pinn,0.1,23.0,0.05,10,9,0.30482686,,,-2.3618398066666666,20.229088,,,-2.770911999999999,1.1922565e-08,,,-9.999999988077436,6.703788319971179,7.195526132249322,7.992602658001749
pinn,0.1,23.0,0.05,10,90,0.22084531,,,-2.4458213566666664,20.949917,,,-2.0500830000000008,3.7836587e-09,,,-9.999999996216342,6.792921901106464,7.116511174360888,8.036347571776885
pinn,0.1,23.0,0.05,10,91,0.3603176,,,-2.3063490666666664,20.488796,,,-2.5112039999999993,7.4211686e-09,,,-9.99999999257883,6.7396208891138425,7.10838716564533,8.067632359676708
pinn,0.1,23.0,0.05,10,92,0.37370294,,,-2.2929637266666667,20.272223,,,-2.7277769999999997,7.3896422e-09,,,-9.999999992610357,6.781540384983275,7.34297731987184,7.990743477281796
pinn,0.1,23.0,0.05,10,93,0.6028707,,,-2.0637959666666665,20.715265,,,-2.2847350000000013,3.2397377,,,-6.7602623,5.136545788938374,5.787560876414395,7.616026467198475
pinn,0.1,23.0,0.05,10,94,0.6627097,,,-2.0039569666666663,21.414093,,,-1.5859069999999988,2.9632945,,,-7.0367055,5.0435512405827625,5.716983203914298,7.695884251152728
pinn,0.1,23.0,0.05,10,95,0.6441592,,,-2.0225074666666663,21.17406,,,-1.8259399999999992,3.0865753,,,-6.9134247,5.0867681795960555,5.719103876867325,7.657774008296168
pinn,0.1,23.0,0.05,10,96,0.6660252,,,-2.0006414666666665,21.458014,,,-1.5419860000000014,3.0325966,,,-6.9674034,5.036047412533493,5.736518803696766,7.684182906791176
pinn,0.1,23.0,0.05,10,97,0.6397939,,,-2.0268727666666666,21.234686,,,-1.765314,3.0839126,,,-6.9160874,5.085641760894722,5.718743511559354,7.664960176738317
pinn,0.1,23.0,0.05,10,98,0.21865648,,,-2.4480101866666666,20.7174,,,-2.2825999999999986,1.4628828e-08,,,-9.999999985371172,6.794424043790941,7.150862419957895,8.003209351707937
pinn,0.1,23.0,0.05,10,99,0.3115109,,,-2.3551557666666665,20.27929,,,-2.7207100000000004,6.029847e-09,,,-9.999999993970153,6.7265823827803315,7.148880564940164,8.019276823333989
pinn,0.1,23.0,0.05,20,0,0.93069637,,,-1.7359702966666664,19.937096,,,-3.0629039999999996,4.579624,,,-5.420376,5.525601977980014,6.397352920436973,7.372997605755539
pinn,0.1,23.0,0.05,20,1,0.621643,,,-2.0450236666666664,21.372921,,,-1.6270789999999984,3.190592,,,-6.8094079999999995,5.095845588664647,5.773607516883511,7.650985027942851
pinn,0.1,23.0,0.05,20,10,0.33840963,,,-2.3282570366666664,20.432661,,,-2.5673390000000005,4.91833e-09,,,-9.99999999508167,6.71605167269182,7.13228996285627,8.038269873616013
pinn,0.1,23.0,0.05,20,11,0.6391644,,,-2.0275022666666667,21.343468,,,-1.6565319999999986,3.141624,,,-6.858376,5.07801870387699,5.752707530481458,7.6727553639199755
pinn,0.1,23.0,0.05,20,12,0.6423554,,,-2.0243112666666665,21.456163,,,-1.543837,3.0204148,,,-6.9795852,5.090983399273136,5.7280932754926726,7.678072905554421
pinn,0.1,23.0,0.05,20,13,0.36179018,,,-2.3048764866666667,20.370619,,,-2.6293809999999986,1.0661868e-08,,,-9.999999989338132,6.734401680669639,7.098438610988638,8.05218486320186
pinn,0.1,23.0,0.05,20,14,0.23565784,,,-2.4310088266666665,21.081755,,,-1.9182449999999989,0.018743282,,,-9.981256718,6.830829370702018,7.098312149292443,8.01091637662877
pinn,0.1,23.0,0.05,20,15,0.9854283,,,-1.6812383666666664,20.522264,,,-2.477736,5.1731877,,,-4.8268123,5.207557796332061,6.177377841230686,7.452976886314511
pinn,0.1,23.0,0.05,20,16,0.64423263,,,-2.0224340366666667,21.457775,,,-1.5422249999999984,3.1166475,,,-6.8833525,5.070841456731818,5.730273568699842,7.6929185340365835
pinn,0.1,23.0,0.05,20,17,0.8990967,,,-1.7675699666666667,19.9373,,,-3.0626999999999995,4.361536,,,-5.638464,5.649624062902069,6.489486271041668,7.344882023717969
pinn,0.1,23.0,0.05,20,18,0.3660391,,,-2.3006275666666665,20.34553,,,-2.65447,2.894107e-09,,,-9.999999997105894,6.740752506705609,7.10613146598229,8.042934784829795
pinn,0.1,23.0,0.05,20,19,0.34569347,,,-2.3209731966666665,20.292973,,,-2.707027,4.194276e-09,,,-9.999999995805725,6.72000718277827,7.16785402369818,8.007385658540834
pinn,0.1,23.0,0.05,20,2,0.97974056,,,-1.6869261066666665,20.576874,,,-2.423126,5.177865,,,-4.822135,5.216210396378576,6.178016998772056,7.42663798163555
pinn,0.1,23.0,0.05,20,3,0.37697735,,,-2.2896893166666663,20.477617,,,-2.5223830000000014,3.9180277e-09,,,-9.999999996081971,6.718251096666066,7.142603455206139,8.031057080955142
pinn,0.1,23.0,0.05,20,4,0.35916233,,,-2.3075043366666668,20.359995,,,-2.6400049999999986,5.676814e-09,,,-9.999999994323186,6.725112385832592,7.191003460439965,7.995289693753334
pinn,0.1,23.0,0.05,20,5,0.37203863,,,-2.2946280366666665,20.41115,,,-2.5888500000000008,4.023131e-09,,,-9.99999999597687,6.749296312898741,7.1089086449014935,8.035306702080176
pinn,0.1,23.0,0.05,20,6,0.35327455,,,-2.3133921166666664,20.30436,,,-2.695640000000001,9.430249e-09,,,-9.999999990569751,6.7252813123168105,7.160948923428203,7.9927800680351835
pinn,0.1,23.0,0.05,20,7,0.621866,,,-2.0448006666666663,21.301003,,,-1.6989969999999985,3.655087,,,-6.344913,5.645336941522132,6.515356776994305,8.13267888585493
pinn,0.1,23.0,0.05,20,8,0.95546764,,,-1.7111990266666666,20.270145,,,-2.7298550000000006,4.8632584,,,-5.1367416,5.3589046858986045,6.247818322330058,7.427638277414435
pinn,0.1,23.0,0.05,20,9,0.33479568,,,-2.3318709866666665,20.347357,,,-2.652643000000001,8.658965e-09,,,-9.999999991341035,6.722331475479504,7.155834419893048,7.993233498765916
pinn,0.1,23.0,0.15,10,0,0.22846961,,,-2.4381970566666666,20.853788,,,-2.1462119999999985,0.078751415,,,-9.921248585,6.903606472978828,6.866226664155196,8.161597171061649
pinn,0.1,23.0,0.15,10,1,0.6347208,,,-2.0319458666666668,22.002756,,,-0.9972439999999985,3.150062,,,-6.849938,5.096109388327396,5.768558973544411,7.692281176734958
pinn,0.1,23.0,0.15,10,10,0.67300814,,,-1.9936585266666667,21.94769,,,-1.0523099999999985,2.906827,,,-7.093173,5.035567347417738,5.658302761493748,7.753862835470654
pinn,0.1,23.0,0.15,10,11,0.6396062,,,-2.0270604666666667,21.682684,,,-1.3173160000000017,3.088775,,,-6.911225,5.052631083802469,5.7864409281118965,7.670715115372725
pinn,0.1,23.0,0.15,10,12,0.69102067,,,-1.9756459966666666,22.1291,,,-0.8708999999999989,2.7440252,,,-7.255974800000001,5.035595171934177,5.74047485816838,7.773149604299836
pinn,0.1,23.0,0.15,10,13,0.24126859,,,-2.4253980766666663,22.284973,,,-0.7150269999999992,8.707271e-10,,,-9.999999999129273,6.884061289326141,6.92320169194496,8.236626593871925
pinn,0.1,23.0,0.15,10,14,0.5801077,,,-2.0865589666666664,20.773615,,,-2.2263850000000005,3.451973,,,-6.548026999999999,5.189444455738916,5.855037961492087,7.5993030457302115
pinn,0.1,23.0,0.15,10,15,0.6530704,,,-2.0135962666666662,20.937716,,,-2.0622839999999982,3.065782,,,-6.9342179999999995,5.09369427296245,5.748636177865473,7.698106829137839
pinn,0.1,23.0,0.15,10,16,0.6113212,,,-2.0553454666666666,21.349325,,,-1.6506749999999997,3.3329291,,,-6.667070900000001,5.1322883390481335,5.797697462921307,7.699820567161307
pinn,0.1,23.0,0.15,10,17,0.6765571,,,-1.9901095666666664,21.33344,,,-1.6665600000000005,3.1062238,,,-6.8937762,5.113821036702462,5.853215780540746,7.678490354278274
pinn,0.1,23.0,0.15,10,18,0.40300828,,,-2.2636583866666666,20.387083,,,-2.6129169999999995,2.3147007e-09,,,-9.999999997685299,6.717686332017595,7.101959608004839,8.103051542201582
pinn,0.1,23.0,0.15,10,19,0.37859082,,,-2.2880758466666666,20.321249,,,-2.6787509999999983,2.4763073e-08,,,-9.999999975236927,6.677661577157212,7.273248955519513,8.000644880611938
pinn,0.1,23.0,0.15,10,2,0.0052533117,,,-2.6614133549666663,379.158,,,356.158,1.0603471e-10,,,-9.999999999893966,7.258347285294633,4.831625989240008,7.80562035029505
pinn,0.1,23.0,0.15,10,3,0.32749712,,,-2.3391695466666667,22.578867,,,-0.4211330000000011,1.3752207e-09,,,-9.99999999862478,6.853141775628465,7.185338304641355,8.065246496503777
pinn,0.1,23.0,0.15,10,4,0.6853129,,,-1.9813537666666665,20.443445,,,-2.5565549999999995,28.117237,,,18.117237,5.9226330365895725,6.769771442019741,7.932676182465911
pinn,0.1,23.0,0.15,10,5,0.19531989,,,-2.4713467766666666,21.497766,,,-1.5022340000000014,3.0138638e-09,,,-9.999999996986137,6.832639031353533,6.995958187877462,8.391246487709902
pinn,0.1,23.0,0.15,10,6,0.32354978,,,-2.3431168866666665,20.94384,,,-2.0561599999999984,0.02269971,,,-9.97730029,6.839661271084996,7.098332791648018,8.01763937436505
pinn,0.1,23.0,0.15,10,7,0.592099,,,-2.0745676666666664,19.422457,,,-3.5775429999999986,8.088472,,,-1.9115280000000006,5.643748564665712,6.688891126671951,8.290745009962702
pinn,0.1,23.0,0.15,10,8,0.36758,,,-2.2990866666666667,21.711622,,,-1.2883780000000016,2.261333,,,-7.7386669999999995,5.63980442396277,6.294628710370706,7.916344466732614
pinn,0.1,23.0,0.15,10,9,0.23954917,,,-2.4271174966666664,19.89846,,,-3.10154,0.10664446,,,-9.89335554,6.636197389587535,7.343687246236815,8.06034181388257
pinn,0.1,23.0,0.15,20,0,0.9389214,,,-1.7277452666666666,19.964523,,,-3.035477,5.067003,,,-4.932997,5.3224864473536195,6.2768554279706565,7.428826153188968
pinn,0.1,23.0,0.15,20,1,0.6607766,,,-2.0058900666666664,21.7798,,,-1.2201999999999984,3.118981,,,-6.881019,5.0345582407010765,5.812156135280692,7.698993145093646
pinn,0.1,23.0,0.15,20,10,0.42463374,,,-2.2420329266666665,22.074762,,,-0.9252380000000002,1.9662557,,,-8.0337443,5.834005156558079,6.007975106823782,7.873211812369375
pinn,0.1,23.0,0.15,20,11,0.61384106,,,-2.0528256066666666,21.391033,,,-1.6089669999999998,3.873148,,,-6.1268519999999995,5.620697775316878,6.525047121541035,8.143488207871405
pinn,0.1,23.0,0.15,20,12,0.6683438,,,-1.9983228666666664,21.759413,,,-1.2405870000000014,2.8451293,,,-7.1548707,5.07122176931089,5.738577496113164,7.727099235248757
pinn,0.1,23.0,0.15,20,13,0.40049803,,,-2.2661686366666665,20.616138,,,-2.3838620000000006,1.7207672e-08,,,-9.999999982792328,6.758421251671973,7.0201923031074545,8.166067083665833
pinn,0.1,23.0,0.15,20,14,0.89138335,,,-1.7752833166666666,20.436203,,,-2.563797000000001,8.259938,,,-1.740062,5.813468234757428,6.979187642763296,8.005347272981355
pinn,0.1,23.0,0.15,20,15,0.6534004,,,-2.0132662666666663,21.327496,,,-1.672504,3.0311258,,,-6.9688742,5.066360838231925,5.80989263721978,7.697165879292868
pinn,0.1,23.0,0.15,20,16,0.6493575,,,-2.0173091666666663,21.57846,,,-1.4215400000000002,3.1445727,,,-6.855427300000001,5.059747278621502,5.734635247096807,7.733821788275341
pinn,0.1,23.0,0.15,20,17,0.6683349,,,-1.9983317666666665,21.740616,,,-1.2593840000000007,3.0646837,,,-6.9353163,5.070568282960579,5.765681079414282,7.711224864390219
pinn,0.1,23.0,0.15,20,18,0.40594402,,,-2.2607226466666663,20.54788,,,-2.4521200000000007,1.0341995e-09,,,-9.9999999989658,6.781705234372083,7.027746394528793,8.144672432313659
pinn,0.1,23.0,0.15,20,19,0.35204133,,,-2.3146253366666665,20.360249,,,-2.6397510000000004,2.616304e-09,,,-9.999999997383696,6.7049451848381105,7.208046231220054,8.024712026816333
pinn,0.1,23.0,0.15,20,2,0.25967318,,,-2.4069934866666665,21.746778,,,-1.253222000000001,0.004677428,,,-9.995322572,6.852244883082722,7.059735862296838,8.068999651587534
pinn,0.1,23.0,0.15,20,3,0.43832734,,,-2.2283393266666667,20.911842,,,-2.088158,1.8327702e-09,,,-9.99999999816723,6.711904912098429,7.156913269523906,8.10631709977671
pinn,0.1,23.0,0.15,20,4,0.39327386,,,-2.2733928066666667,20.622927,,,-2.3770729999999993,3.692037e-09,,,-9.999999996307963,6.737559830237104,7.255203548548818,8.002661336308579
pinn,0.1,23.0,0.15,20,5,0.36819854,,,-2.2984681266666667,21.098852,,,-1.9011479999999992,4.114368e-09,,,-9.999999995885632,6.8384199220027595,7.009772724135236,8.170719057829338
pinn,0.1,23.0,0.15,20,6,0.36783475,,,-2.2988319166666664,20.412256,,,-2.5877440000000007,1.6541165e-08,,,-9.999999983458835,6.724531623740957,7.168501019622566,7.98936311592134
pinn,0.1,23.0,0.15,20,7,0.62017655,,,-2.0464901166666665,20.721401,,,-2.278599,3.8492155,,,-6.1507845,5.662812550042074,6.951130601261011,8.384467041380615
pinn,0.1,23.0,0.15,20,8,0.62212956,,,-2.0445371066666667,21.271564,,,-1.7284359999999985,3.053709,,,-6.946291,5.118987544212787,5.7439581511184645,7.658225330545034
pinn,0.1,23.0,0.15,20,9,0.3180531,,,-2.3486135666666668,20.565563,,,-2.434436999999999,1.4271755e-08,,,-9.999999985728245,6.721986321886086,7.167067497371481,7.979969659324679
pinn,0.1,28.0,0.05,10,0,0.04021912,,,-2.6264475466666664,180.85036,,,152.85036,2.0145775e-10,,,-9.999999999798542,8.14781145595511,5.456328502349277,7.817070569931662
pinn,0.1,28.0,0.05,10,1,0.053186517,,,-2.6134801496666666,106.0262,,,78.0262,1.6834736e-10,,,-9.999999999831653,8.108069220236475,5.468545679466401,7.808519660242904
pinn,0.1,28.0,0.05,10,10,0.039260663,,,-2.6274060036666667,158.4906,,,130.4906,3.3396516e-10,,,-9.999999999666034,8.136777288806762,5.341180317100889,7.809289032134795
pinn,0.1,28.0,0.05,10,11,0.4239444,,,-2.2427222666666666,26.507633,,,-1.4923670000000016,7.810375e-10,,,-9.999999999218963,7.155660761291979,8.00893795068718,7.899321735919349
pinn,0.1,28.0,0.05,10,12,0.032902278,,,-2.6337643886666666,310.30246,,,282.30246,2.2637635e-10,,,-9.999999999773623,8.15507082755925,5.065091755141042,7.7968073855490285
pinn,0.1,28.0,0.05,10,13,0.37956062,,,-2.2871060466666666,27.370216,,,-0.6297840000000008,1.4997086e-09,,,-9.999999998500291,7.40983812990264,7.634374288797957,8.052929505891774
pinn,0.1,28.0,0.05,10,14,0.045186345,,,-2.6214803216666667,90.73703,,,62.737030000000004,2.633897e-10,,,-9.99999999973661,8.101747466056588,5.729593178292124,7.840936124126038
pinn,0.1,28.0,0.05,10,15,0.052131545,,,-2.6145351216666666,83.998985,,,55.998985000000005,2.596522e-10,,,-9.999999999740348,8.122699643378095,6.001283565124047,7.841168518729887
pinn,0.1,28.0,0.05,10,16,0.037316225,,,-2.6293504416666664,202.16832,,,174.16832,2.724502e-10,,,-9.99999999972755,8.138436292409896,5.251488187378877,7.799854966802458
pinn,0.1,28.0,0.05,10,17,0.42849457,,,-2.2381720966666663,25.483263,,,-2.516736999999999,3.4608079e-09,,,-9.999999996539191,6.988377835934574,8.242859338187607,7.913783582667276
pinn,0.1,28.0,0.05,10,18,0.0458843,,,-2.6207823666666665,144.96666,,,116.96665999999999,2.7090186e-10,,,-9.999999999729098,8.15517023156728,6.016890039676935,7.809680546384504
pinn,0.1,28.0,0.05,10,19,0.033202372,,,-2.6334642946666666,238.57181,,,210.57181,2.3508276e-10,,,-9.999999999764917,8.148198402336128,5.242350665866613,7.798888288571939
pinn,0.1,28.0,0.05,10,2,0.0372419,,,-2.6294247666666664,183.7458,,,155.7458,2.5454944e-10,,,-9.99999999974545,8.137806619556764,5.56601495993436,7.82209530414385
pinn,0.1,28.0,0.05,10,20,0.040674705,,,-2.6259919616666667,73.3998,,,45.3998,3.306004e-10,,,-9.9999999996694,8.131214160236558,7.16899287707801,7.85267204511029
pinn,0.1,28.0,0.05,10,21,0.40895787,,,-2.2577087966666665,26.316772,,,-1.6832279999999997,9.918009e-10,,,-9.9999999990082,7.098770303013216,7.969314605608165,7.930690510397392
pinn,0.1,28.0,0.05,10,22,0.036939174,,,-2.6297274926666665,143.39703,,,115.39703,3.230715e-10,,,-9.999999999676929,8.139851727510592,5.650876094594508,7.829063297269623
pinn,0.1,28.0,0.05,10,23,0.039154865,,,-2.6275118016666665,142.7833,,,114.7833,1.9742524e-10,,,-9.999999999802574,8.124724466614467,5.391976513495841,7.8054098079783545
pinn,0.1,28.0,0.05,10,24,0.04174301,,,-2.6249236566666667,163.84328,,,135.84328,2.068837e-10,,,-9.999999999793117,8.131030110701976,5.444334859795551,7.8191049398014965
pinn,0.1,28.0,0.05,10,25,0.04710096,,,-2.6195657066666667,104.22536,,,76.22536,2.3738433e-10,,,-9.999999999762617,8.11322910971246,5.490798942156105,7.8199884299049245
pinn,0.1,28.0,0.05,10,26,0.045463543,,,-2.6212031236666666,118.2497,,,90.2497,3.3293607e-10,,,-9.999999999667065,8.118085798880392,5.561703071269033,7.809446194327545
pinn,0.1,28.0,0.05,10,27,0.040681504,,,-2.6259851626666664,236.48589,,,208.48589,1.7990315e-10,,,-9.999999999820098,8.151152435312941,4.978969015865209,7.804272925677845
pinn,0.1,28.0,0.05,10,28,0.37109706,,,-2.2955696066666667,27.531406,,,-0.4685939999999995,8.290791e-10,,,-9.999999999170921,7.429033343137588,7.626425011761138,8.026143964514318
pinn,0.1,28.0,0.05,10,29,0.051139615,,,-2.6155270516666667,98.121445,,,70.121445,2.6543778e-10,,,-9.999999999734563,8.111329525212417,5.675807360395288,7.830984076074893
pinn,0.1,28.0,0.05,10,3,0.042475168,,,-2.6241914986666663,150.21445,,,122.21445,2.0579392e-10,,,-9.999999999794206,8.13319851089635,5.37419775753429,7.817201974349697
pinn,0.1,28.0,0.05,10,30,0.42393965,,,-2.2427270166666666,26.853622,,,-1.1463779999999986,6.597865e-10,,,-9.999999999340213,7.148428735182141,8.006591203357663,7.939324272922015
pinn,0.1,28.0,0.05,10,31,0.0420114,,,-2.6246552666666667,139.03322,,,111.03322,2.0314357e-10,,,-9.999999999796856,8.125734878444622,5.354857361230368,7.80954019583612
pinn,0.1,28.0,0.05,10,32,0.46608135,,,-2.2005853166666665,26.703735,,,-1.2962649999999982,6.790225e-10,,,-9.999999999320977,7.201068772534914,7.856501671203639,8.050298315211366
pinn,0.1,28.0,0.05,10,33,0.32604685,,,-2.3406198166666665,27.295294,,,-0.7047060000000016,1.1511743e-09,,,-9.999999998848825,7.418443174458479,7.662381357541013,8.018951505898409
pinn,0.1,28.0,0.05,10,34,0.035289492,,,-2.6313771746666665,181.8415,,,153.8415,2.5142893e-10,,,-9.999999999748571,8.142407497508765,5.329996004596955,7.814095610922721
pinn,0.1,28.0,0.05,10,35,0.45265266,,,-2.2140140066666665,26.723269,,,-1.2767310000000016,9.1334135e-10,,,-9.99999999908666,7.312210635736539,7.940125381594802,7.85172996673239
pinn,0.1,28.0,0.05,10,36,0.31580138,,,-2.3508652866666666,26.850025,,,-1.1499750000000013,6.5531913e-10,,,-9.99999999934468,7.282481792949669,7.997988942712483,7.914975363802487
pinn,0.1,28.0,0.05,10,37,0.4376924,,,-2.2289742666666665,26.905624,,,-1.0943760000000005,8.6037605e-10,,,-9.999999999139623,7.186843314219114,7.928655746699776,7.94338642141557
pinn,0.1,28.0,0.05,10,38,0.52479845,,,-2.1418682166666665,25.334734,,,-2.665265999999999,5.850727e-10,,,-9.999999999414927,7.380792101028173,8.520206636815054,7.963679686109337
pinn,0.1,28.0,0.05,10,39,0.41032514,,,-2.2563415266666667,26.710125,,,-1.2898749999999986,8.5485863e-10,,,-9.99999999914514,7.167017749424372,8.007424696510466,7.889150383942355
pinn,0.1,28.0,0.05,10,4,0.05122113,,,-2.6154455366666665,110.23177,,,82.23177,3.1197864e-10,,,-9.999999999688022,8.122279758856259,5.652053845930412,7.835710000367605
pinn,0.1,28.0,0.05,10,40,0.035473797,,,-2.6311928696666667,169.7647,,,141.7647,2.411373e-10,,,-9.999999999758863,8.13609602806543,5.331221589873065,7.806247626875645
pinn,0.1,28.0,0.05,10,41,0.47624117,,,-2.1904254966666663,25.371895,,,-2.6281050000000015,1.602643e-09,,,-9.999999998397357,7.373013357661859,8.51764901267003,7.9651338622293855
pinn,0.1,28.0,0.05,10,42,0.036458187,,,-2.6302084796666665,103.70305,,,75.70305,3.3355643e-10,,,-9.999999999666443,8.1254159159691,6.0439832934948505,7.857909041673126
pinn,0.1,28.0,0.05,10,43,0.028056238,,,-2.6386104286666665,212.75784,,,184.75784,2.2959505e-10,,,-9.999999999770404,8.151392712290447,5.563355807449122,7.815829840061576
pinn,0.1,28.0,0.05,10,44,0.03749865,,,-2.6291680166666667,185.33458,,,157.33458,2.6675892e-10,,,-9.999999999733241,8.1399986743653,5.306783178305047,7.8121022866877
pinn,0.1,28.0,0.05,10,45,0.074816436,,,-2.5918502306666666,76.990486,,,48.990486000000004,2.932032e-10,,,-9.999999999706796,8.078844092092908,5.7642650163190385,7.839820027751538
pinn,0.1,28.0,0.05,10,46,0.043998204,,,-2.6226684626666663,164.30441,,,136.30441,2.0204692e-10,,,-9.999999999797954,8.141785419698346,5.33891840229152,7.815953417163264
pinn,0.1,28.0,0.05,10,47,0.5117906,,,-2.1548760666666666,25.778378,,,-2.221622,2.5712196e-10,,,-9.999999999742878,7.369744654620173,8.511842548546756,7.981202024673519
pinn,0.1,28.0,0.05,10,48,0.40488622,,,-2.2617804466666667,26.252539,,,-1.7474610000000013,8.790909e-10,,,-9.99999999912091,7.095720901686238,8.078035256668342,7.906891634111147
pinn,0.1,28.0,0.05,10,49,0.41864917,,,-2.2480174966666664,26.94512,,,-1.0548800000000007,5.374062e-10,,,-9.999999999462593,7.142987270437662,7.9560016769351325,7.986328024904319
pinn,0.1,28.0,0.05,10,5,0.04183611,,,-2.6248305566666663,110.21932,,,82.21932,3.4345352e-10,,,-9.999999999656547,8.117809458218975,5.478130690747072,7.853497616603601
pinn,0.1,28.0,0.05,10,50,0.41108927,,,-2.2555773966666663,26.333485,,,-1.6665150000000004,1.2001272e-09,,,-9.999999998799872,7.172311631145174,7.927960173656544,7.987008242423047
pinn,0.1,28.0,0.05,10,51,0.051256467,,,-2.6154101996666665,131.44765,,,103.44765000000001,2.622958e-10,,,-9.999999999737705,8.121819575969466,5.436210683473574,7.823742171676786
pinn,0.1,28.0,0.05,10,52,0.044219464,,,-2.6224472026666663,162.94571,,,134.94571,2.780194e-10,,,-9.99999999972198,8.138190310403505,5.420983735128091,7.815482948082493
